PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
989,0,3,"NewPassenger, Synthetic_989",female,0.0,0,1,ST-56586,78.81169229605385,,S
990,0,3,"NewPassenger, Synthetic_990",male,23.159909827005325,0,0,ST-73481,0.0,,S
991,0,1,"NewPassenger, Synthetic_991",male,21.854550674575705,1,0,ST-58383,103.76967428892333,,S
992,0,3,"NewPassenger, Synthetic_992",female,19.595821539790933,0,0,ST-75013,49.05206676709886,,Q
993,0,2,"NewPassenger, Synthetic_993",female,23.97625654188741,1,2,ST-67388,0.0,,Q
994,1,3,"NewPassenger, Synthetic_994",female,27.32384793945283,1,0,ST-28725,36.452139778572786,,S
995,0,3,"NewPassenger, Synthetic_995",male,,1,0,ST-63442,3.3896506813730127,,Q
996,0,3,"NewPassenger, Synthetic_996",male,11.415400459094858,0,0,ST-35819,52.27498330943413,,S
997,0,1,"NewPassenger, Synthetic_997",male,24.99785952189463,0,0,ST-47017,36.28791077936427,,Q
998,0,3,"NewPassenger, Synthetic_998",male,40.265569133504485,0,0,ST-41659,95.66071067320767,,S
999,0,3,"NewPassenger, Synthetic_999",male,19.10254481658057,1,0,ST-68671,122.41344732042909,,S
1000,1,3,"NewPassenger, Synthetic_1000",female,29.650427222582255,0,3,ST-65967,106.28123865979363,,Q
1001,0,3,"NewPassenger, Synthetic_1001",male,32.93875951384012,0,0,ST-10182,66.49681253701232,B39,S
1002,0,3,"NewPassenger, Synthetic_1002",female,61.60963806959934,0,0,ST-26290,0.0,B80,S
1003,1,3,"NewPassenger, Synthetic_1003",female,29.52296380310781,1,0,ST-75237,77.13981484487648,,S
1004,1,2,"NewPassenger, Synthetic_1004",female,13.472498688307741,0,0,ST-39142,78.21446572591702,,C
1005,1,3,"NewPassenger, Synthetic_1005",male,38.03596341681024,0,1,ST-36739,38.495276796934654,,S
1006,0,2,"NewPassenger, Synthetic_1006",female,0.0,0,0,ST-92477,0.0,,S
1007,1,2,"NewPassenger, Synthetic_1007",male,,0,0,ST-93837,0.0,,C
1008,1,3,"NewPassenger, Synthetic_1008",male,,0,0,ST-27790,11.367038497294608,,Q
1009,1,3,"NewPassenger, Synthetic_1009",male,36.511212716740054,1,2,ST-39789,8.584274404624555,,S
1010,0,2,"NewPassenger, Synthetic_1010",female,41.434744604728515,0,0,ST-91495,0.0,E58,S
1011,0,2,"NewPassenger, Synthetic_1011",male,2.7963952202066444,1,0,ST-28576,29.49671614782767,,Q
1012,1,2,"NewPassenger, Synthetic_1012",male,50.532617885178034,0,0,ST-87914,0.0,,C
1013,0,1,"NewPassenger, Synthetic_1013",female,19.838527315754092,0,1,ST-16001,41.36197638077064,,S
1014,1,1,"NewPassenger, Synthetic_1014",female,16.846206567147547,1,0,ST-46243,32.61844028086745,,S
1015,0,1,"NewPassenger, Synthetic_1015",male,44.74313193170816,0,1,ST-24935,88.36889223348254,B39,C
1016,1,3,"NewPassenger, Synthetic_1016",male,26.910769889225428,2,0,ST-55816,66.28080690535066,,S
1017,1,3,"NewPassenger, Synthetic_1017",male,44.9383127158101,0,1,ST-62078,0.0,,S
1018,1,3,"NewPassenger, Synthetic_1018",female,61.445207116704154,1,0,ST-42883,120.31241759818596,,S
1019,1,3,"NewPassenger, Synthetic_1019",female,12.891119315386053,0,0,ST-86771,0.0,,S
1020,0,1,"NewPassenger, Synthetic_1020",male,12.722273452750294,0,1,ST-51525,67.4924175754388,C65,S
1021,1,3,"NewPassenger, Synthetic_1021",male,46.67879195075492,0,0,ST-33441,15.50497810551569,,S
1022,1,3,"NewPassenger, Synthetic_1022",male,15.1926391959151,8,2,ST-95974,92.32443788484882,,C
1023,0,3,"NewPassenger, Synthetic_1023",female,17.771280257452183,0,0,ST-54876,0.0,B42,C
1024,0,3,"NewPassenger, Synthetic_1024",female,12.554398414039024,1,0,ST-94220,6.15625199595943,C95,S
1025,0,2,"NewPassenger, Synthetic_1025",male,21.435475241279327,1,0,ST-24584,51.55619663959197,,S
1026,1,1,"NewPassenger, Synthetic_1026",male,,1,0,ST-52209,28.43432306477086,,C
1027,0,1,"NewPassenger, Synthetic_1027",male,,0,0,ST-97667,69.55173551340113,,S
1028,0,3,"NewPassenger, Synthetic_1028",male,28.219432277476503,1,1,ST-71596,0.0,,S
1029,0,3,"NewPassenger, Synthetic_1029",female,24.010272672792492,0,0,ST-82789,0.0,,S
1030,0,2,"NewPassenger, Synthetic_1030",male,17.231392510628883,1,0,ST-92126,0.0,,S
1031,1,3,"NewPassenger, Synthetic_1031",female,55.8558210332593,0,0,ST-23862,0.0,,S
1032,0,3,"NewPassenger, Synthetic_1032",male,51.30956130900693,0,0,ST-98795,121.82911441584798,E34,S
1033,0,3,"NewPassenger, Synthetic_1033",male,,0,0,ST-19489,55.40929393802129,,C
1034,0,3,"NewPassenger, Synthetic_1034",male,,0,0,ST-71379,27.83501916268355,,S
1035,1,2,"NewPassenger, Synthetic_1035",male,38.131693197392146,0,0,ST-71724,0.0,,S
1036,1,2,"NewPassenger, Synthetic_1036",male,34.74488672022111,1,1,ST-41918,59.35591011101182,,S
1037,0,1,"NewPassenger, Synthetic_1037",female,36.25363666172707,1,0,ST-17179,4.129717138093305,D19,C
1038,0,1,"NewPassenger, Synthetic_1038",female,45.259684646668546,1,0,ST-61450,63.44229578370057,C118,C
1039,1,2,"NewPassenger, Synthetic_1039",female,,0,0,ST-91708,29.145254520815712,,S
1040,0,3,"NewPassenger, Synthetic_1040",female,,0,0,ST-43900,90.45262062023849,,S
1041,0,3,"NewPassenger, Synthetic_1041",male,41.13571790467358,0,0,ST-25668,0.0,,S
1042,1,3,"NewPassenger, Synthetic_1042",male,32.171808867666236,4,1,ST-98739,92.28605944683957,,S
1043,0,3,"NewPassenger, Synthetic_1043",male,35.69390774377676,0,0,ST-77575,0.0,,S
1044,0,3,"NewPassenger, Synthetic_1044",female,12.47423062154936,3,0,ST-28940,105.73519286782734,,S
1045,1,1,"NewPassenger, Synthetic_1045",male,43.36249708390258,0,0,ST-68933,13.02926257834564,,S
1046,0,3,"NewPassenger, Synthetic_1046",male,44.01266290983464,0,2,ST-18011,12.041551166083337,,C
1047,1,3,"NewPassenger, Synthetic_1047",female,1.1739422777300028,1,1,ST-13929,0.0,,S
1048,0,3,"NewPassenger, Synthetic_1048",male,50.25776206345911,1,0,ST-75071,0.0,C126,S
1049,0,3,"NewPassenger, Synthetic_1049",female,,0,0,ST-11814,5.847577206202896,,S
1050,0,3,"NewPassenger, Synthetic_1050",female,34.62724104722088,2,2,ST-91137,46.50045141715945,,C
1051,1,3,"NewPassenger, Synthetic_1051",male,31.363138495870977,1,2,ST-69713,83.87048011854634,,S
1052,0,3,"NewPassenger, Synthetic_1052",male,50.43387824686694,0,1,ST-78180,45.54922897218695,,C
1053,0,3,"NewPassenger, Synthetic_1053",male,32.791795389819534,0,0,ST-47714,126.2943553020088,E121,S
1054,0,1,"NewPassenger, Synthetic_1054",male,0.0,0,2,ST-10610,23.402938386476613,D15,S
1055,0,1,"NewPassenger, Synthetic_1055",female,11.812700764785468,0,0,ST-26136,31.334179647506314,,S
1056,1,1,"NewPassenger, Synthetic_1056",male,40.61972358726699,1,0,ST-83977,34.5974069222288,,C
1057,0,3,"NewPassenger, Synthetic_1057",male,22.408268139693092,1,0,ST-77911,32.46158210605842,,S
1058,1,2,"NewPassenger, Synthetic_1058",male,33.91138088231747,0,0,ST-68809,94.98192553825058,,C
1059,0,2,"NewPassenger, Synthetic_1059",female,21.00487079691247,1,0,ST-61257,26.113315740850087,,S
1060,1,1,"NewPassenger, Synthetic_1060",male,35.73062729481206,0,0,ST-66175,81.63254476757733,,S
1061,1,3,"NewPassenger, Synthetic_1061",male,,0,0,ST-37948,23.655482967626995,,S
1062,0,3,"NewPassenger, Synthetic_1062",male,0.0,0,0,ST-56364,67.51986512469588,,S
1063,0,3,"NewPassenger, Synthetic_1063",female,7.340776543325362,0,0,ST-52533,51.047481888401045,,Q
1064,1,3,"NewPassenger, Synthetic_1064",male,23.733188054587966,0,1,ST-44856,0.0,,C
1065,0,3,"NewPassenger, Synthetic_1065",male,29.74903947030148,0,0,ST-31262,0.0,,S
1066,0,2,"NewPassenger, Synthetic_1066",male,25.908209053207216,0,0,ST-78003,4.410426939838764,,C
1067,1,1,"NewPassenger, Synthetic_1067",female,56.13647006611674,0,0,ST-16318,61.77860274672806,,Q
1068,1,3,"NewPassenger, Synthetic_1068",female,38.735161482121285,0,0,ST-58342,0.0,,S
1069,0,3,"NewPassenger, Synthetic_1069",male,13.940790306269799,0,2,ST-89029,4.6265142320969055,E50,S
1070,0,3,"NewPassenger, Synthetic_1070",female,33.900984918195775,0,0,ST-41767,53.7319309121746,,S
1071,0,3,"NewPassenger, Synthetic_1071",female,,0,0,ST-98269,0.0,,S
1072,1,3,"NewPassenger, Synthetic_1072",female,27.263892219194354,0,1,ST-21810,39.22878616664911,,S
1073,1,1,"NewPassenger, Synthetic_1073",female,8.963220233334436,1,0,ST-14872,16.73647009377425,,S
1074,0,2,"NewPassenger, Synthetic_1074",male,63.72887858060377,1,0,ST-22091,77.4544950594108,,C
1075,1,1,"NewPassenger, Synthetic_1075",male,40.44026812235319,0,0,ST-47512,0.0,,S
1076,0,3,"NewPassenger, Synthetic_1076",female,19.496371961665,0,0,ST-64351,0.0,,S
1077,1,3,"NewPassenger, Synthetic_1077",male,,0,0,ST-45132,0.0,,S
1078,1,3,"NewPassenger, Synthetic_1078",male,19.61536334116534,0,1,ST-65747,0.0,B38,S
1079,0,2,"NewPassenger, Synthetic_1079",male,45.35309994006722,0,0,ST-53948,108.93920702553051,,S
1080,0,1,"NewPassenger, Synthetic_1080",male,40.98442409356609,0,0,ST-65220,31.33172629658868,,S
1081,0,3,"NewPassenger, Synthetic_1081",male,,0,1,ST-66063,56.101958852003726,B35,S
1082,0,1,"NewPassenger, Synthetic_1082",male,40.32543708392785,0,0,ST-18381,21.513964054259922,,S
1083,1,2,"NewPassenger, Synthetic_1083",male,35.14797150291594,0,0,ST-69697,48.79651395272623,,S
1084,0,3,"NewPassenger, Synthetic_1084",female,6.88239124237478,0,0,ST-93307,0.0,B49,S
1085,0,3,"NewPassenger, Synthetic_1085",male,0.49189980323943416,0,0,ST-73202,101.79427164429326,,S
1086,1,1,"NewPassenger, Synthetic_1086",male,10.438572436594992,0,0,ST-72196,0.0,,S
1087,1,1,"NewPassenger, Synthetic_1087",male,,1,0,ST-27678,63.857960416127824,,S
1088,0,1,"NewPassenger, Synthetic_1088",male,39.796554484804176,0,0,ST-16172,33.03006966101555,,S
1089,1,3,"NewPassenger, Synthetic_1089",female,21.44257847968168,1,2,ST-12735,0.0,,S
1090,1,1,"NewPassenger, Synthetic_1090",female,0.0,0,0,ST-36712,0.0,,S
1091,1,1,"NewPassenger, Synthetic_1091",male,,0,0,ST-41214,95.15994129560275,C86,S
1092,1,2,"NewPassenger, Synthetic_1092",male,20.415052628148814,1,0,ST-53602,11.068419794463733,B18,S
1093,0,3,"NewPassenger, Synthetic_1093",male,55.461007125957984,1,0,ST-80910,44.05153819862939,C125,C
1094,0,3,"NewPassenger, Synthetic_1094",male,24.105022500047816,0,0,ST-66390,25.731600213895263,,C
1095,0,3,"NewPassenger, Synthetic_1095",male,18.59948929981814,0,0,ST-35686,4.201556129950596,,S
1096,1,3,"NewPassenger, Synthetic_1096",male,57.31942509009354,0,1,ST-51601,0.0,,S
1097,0,2,"NewPassenger, Synthetic_1097",male,26.771304482024625,0,0,ST-73154,35.59557267059075,,S
1098,1,3,"NewPassenger, Synthetic_1098",male,4.32019223746385,1,0,ST-64337,57.7105524798445,,Q
1099,0,2,"NewPassenger, Synthetic_1099",male,,0,0,ST-15554,42.42570379272175,B57 B59 B63 B66,S
1100,1,3,"NewPassenger, Synthetic_1100",female,13.72485611134851,0,0,ST-58345,61.80372584328752,,S
1101,0,3,"NewPassenger, Synthetic_1101",female,21.581576829034702,1,0,ST-66568,0.0,,S
1102,1,3,"NewPassenger, Synthetic_1102",female,2.116351204245312,0,6,ST-84054,0.0,,S
1103,0,3,"NewPassenger, Synthetic_1103",female,37.51987041227959,1,1,ST-44860,106.83044094621519,D37,S
1104,0,3,"NewPassenger, Synthetic_1104",male,17.94512039297279,0,0,ST-11813,12.657043307328745,,C
1105,0,2,"NewPassenger, Synthetic_1105",male,42.329719559114594,1,0,ST-35217,0.0,C110,C
1106,0,3,"NewPassenger, Synthetic_1106",male,45.43958838439094,0,0,ST-63895,59.04146296049619,,S
1107,0,1,"NewPassenger, Synthetic_1107",female,38.19155134011614,0,0,ST-63034,9.119431775587064,,S
1108,1,3,"NewPassenger, Synthetic_1108",male,30.21188858090783,0,0,ST-50812,54.470026286905025,A6,Q
1109,1,2,"NewPassenger, Synthetic_1109",female,2.940077848836996,1,0,ST-53906,0.0,E77,S
1110,1,3,"NewPassenger, Synthetic_1110",female,33.74572434137693,0,0,ST-33819,163.35780836168334,B86,S
1111,0,2,"NewPassenger, Synthetic_1111",female,,0,0,ST-83500,0.0,C148,S
1112,0,3,"NewPassenger, Synthetic_1112",male,41.90133245321422,0,0,ST-90693,84.39376906558377,,C
1113,1,2,"NewPassenger, Synthetic_1113",female,3.206358777772575,2,0,ST-65790,162.0736228929536,,S
1114,1,2,"NewPassenger, Synthetic_1114",male,39.57166488898406,0,0,ST-30637,0.0,,S
1115,1,2,"NewPassenger, Synthetic_1115",male,59.26279864243021,2,0,ST-96613,0.0,C110,S
1116,0,2,"NewPassenger, Synthetic_1116",male,9.127278637151122,0,0,ST-82008,81.79428076515663,B51 B53 B55,S
1117,0,3,"NewPassenger, Synthetic_1117",male,,1,0,ST-94461,96.41626845496988,,Q
1118,0,3,"NewPassenger, Synthetic_1118",male,34.17430940754836,0,0,ST-51497,27.341003706602294,,S
1119,0,2,"NewPassenger, Synthetic_1119",male,17.03970857356761,3,0,ST-81317,32.011998772397114,,S
1120,0,2,"NewPassenger, Synthetic_1120",female,39.59584631797684,0,1,ST-90234,29.548159731924546,D56,C
1121,1,1,"NewPassenger, Synthetic_1121",male,34.72521977903645,1,0,ST-46620,0.0,,S
1122,0,1,"NewPassenger, Synthetic_1122",male,,4,0,ST-19944,161.15411356856453,,S
1123,0,1,"NewPassenger, Synthetic_1123",female,46.59869698253481,0,0,ST-41493,0.0,,C
1124,1,1,"NewPassenger, Synthetic_1124",male,55.00592692199947,0,0,ST-58144,0.0,F G63,S
1125,1,3,"NewPassenger, Synthetic_1125",male,27.90215894052174,4,0,ST-12838,96.55675358818151,T,S
1126,0,3,"NewPassenger, Synthetic_1126",female,,1,0,ST-53165,0.0,,S
1127,0,1,"NewPassenger, Synthetic_1127",male,22.65889960547694,0,1,ST-73164,0.0,,S
1128,1,3,"NewPassenger, Synthetic_1128",male,40.87763806017697,0,1,ST-41325,20.303335685663395,F G73,S
1129,1,3,"NewPassenger, Synthetic_1129",female,,0,0,ST-50073,0.0,,S
1130,0,2,"NewPassenger, Synthetic_1130",male,23.4462393605656,1,0,ST-79837,11.212339107555096,B38,S
1131,0,2,"NewPassenger, Synthetic_1131",male,,0,0,ST-65226,49.423498822060154,,S
1132,1,3,"NewPassenger, Synthetic_1132",female,,1,0,ST-11631,14.287857709768485,,S
1133,1,3,"NewPassenger, Synthetic_1133",female,4.3201822275071144,0,0,ST-48426,28.641045791624652,,S
1134,1,3,"NewPassenger, Synthetic_1134",male,18.193485102984454,0,0,ST-20992,21.481524118930547,B101,S
1135,1,3,"NewPassenger, Synthetic_1135",male,10.517856466855019,0,0,ST-66902,108.26618212167463,,C
1136,0,1,"NewPassenger, Synthetic_1136",male,,0,0,ST-80883,105.69159964046467,D10 D12,S
1137,1,2,"NewPassenger, Synthetic_1137",male,30.81191474707313,0,1,ST-94788,25.007132853033742,,S
1138,1,3,"NewPassenger, Synthetic_1138",male,26.662189970569877,0,0,ST-62330,16.203439945028663,,C
1139,0,1,"NewPassenger, Synthetic_1139",male,16.57071613282692,0,0,ST-70626,7.36099295428663,,C
1140,0,1,"NewPassenger, Synthetic_1140",female,10.641886094225338,0,1,ST-84574,3.376207828805196,,S
1141,1,1,"NewPassenger, Synthetic_1141",male,16.375415181853157,0,0,ST-27032,95.08010083595317,,S
1142,0,2,"NewPassenger, Synthetic_1142",female,,0,0,ST-93920,0.0,,C
1143,0,2,"NewPassenger, Synthetic_1143",female,,1,1,ST-66171,0.0,,S
1144,0,3,"NewPassenger, Synthetic_1144",male,,0,0,ST-17386,0.0,,Q
1145,0,2,"NewPassenger, Synthetic_1145",female,29.40871394271781,1,0,ST-13359,0.0,,S
1146,0,3,"NewPassenger, Synthetic_1146",female,31.596834721583356,0,0,ST-78717,32.07664118185304,B28,S
1147,0,1,"NewPassenger, Synthetic_1147",male,29.20763685687462,0,0,ST-61364,6.698677113030975,,S
1148,1,3,"NewPassenger, Synthetic_1148",male,36.928997282487884,0,0,ST-67127,23.956878237133136,,S
1149,1,3,"NewPassenger, Synthetic_1149",female,34.58285357328562,0,0,ST-49231,0.0,B86,S
1150,0,3,"NewPassenger, Synthetic_1150",female,35.99456162121687,0,0,ST-80108,0.0,,S
1151,0,3,"NewPassenger, Synthetic_1151",male,28.79786819175687,0,0,ST-67548,22.795776236090877,,Q
1152,0,1,"NewPassenger, Synthetic_1152",male,,1,2,ST-23757,73.43951689398585,C62 C64,S
1153,0,3,"NewPassenger, Synthetic_1153",female,24.282579118996654,0,4,ST-50542,50.22213198080469,,S
1154,1,3,"NewPassenger, Synthetic_1154",female,39.23902911089721,0,0,ST-18290,0.0,,S
1155,1,1,"NewPassenger, Synthetic_1155",male,48.348117575784244,0,0,ST-30099,158.08934491345246,B28,S
1156,1,2,"NewPassenger, Synthetic_1156",male,,1,2,ST-11535,82.82865211300549,,C
1157,0,1,"NewPassenger, Synthetic_1157",male,19.09977068055099,0,0,ST-53164,50.56731530876955,,S
1158,0,1,"NewPassenger, Synthetic_1158",male,16.003437470997707,0,0,ST-44398,62.036973482514995,B51 B53 B55,S
1159,0,1,"NewPassenger, Synthetic_1159",male,36.09534397002983,0,0,ST-34991,11.484302112448045,D37,S
1160,1,1,"NewPassenger, Synthetic_1160",female,47.94317723779619,0,0,ST-13702,17.95593052087265,A7,Q
1161,0,3,"NewPassenger, Synthetic_1161",female,,0,1,ST-28273,142.72470128334444,,S
1162,0,3,"NewPassenger, Synthetic_1162",male,,0,0,ST-29400,8.468262914330335,,S
1163,1,1,"NewPassenger, Synthetic_1163",female,41.51518919370725,0,0,ST-93690,122.07693043553392,,S
1164,0,3,"NewPassenger, Synthetic_1164",female,26.960747301687682,0,0,ST-80763,32.49923880288437,,S
1165,0,2,"NewPassenger, Synthetic_1165",male,29.098123279131826,0,0,ST-85790,79.9772122921462,,C
1166,1,3,"NewPassenger, Synthetic_1166",female,,0,0,ST-65931,66.62183913231746,,S
1167,0,3,"NewPassenger, Synthetic_1167",male,25.75699285213519,1,0,ST-20748,12.292113197538342,,S
1168,1,1,"NewPassenger, Synthetic_1168",female,,0,0,ST-97720,100.08115008895328,,S
1169,0,1,"NewPassenger, Synthetic_1169",male,28.45949175059167,0,0,ST-88230,0.0,,S
1170,0,1,"NewPassenger, Synthetic_1170",male,3.6835121675975913,1,0,ST-13311,18.895285299479177,C110,S
1171,0,3,"NewPassenger, Synthetic_1171",female,19.647467414192356,1,1,ST-55868,29.220675512348045,,C
1172,1,1,"NewPassenger, Synthetic_1172",male,64.4070504880949,3,2,ST-26169,76.24695808875504,,C
1173,1,3,"NewPassenger, Synthetic_1173",female,34.15613416265531,0,0,ST-30431,0.0,D36,Q
1174,0,1,"NewPassenger, Synthetic_1174",female,,0,1,ST-68361,37.54198947972284,,C
1175,0,3,"NewPassenger, Synthetic_1175",female,31.20212195113919,0,1,ST-86269,76.8512195560925,E67,S
1176,0,3,"NewPassenger, Synthetic_1176",male,23.525338518174323,1,0,ST-48341,102.11594836040494,,S
1177,1,3,"NewPassenger, Synthetic_1177",female,19.064313640873777,0,1,ST-63502,0.0,D47,S
1178,0,1,"NewPassenger, Synthetic_1178",male,,0,2,ST-61072,0.0,A26,Q
1179,1,3,"NewPassenger, Synthetic_1179",male,41.094812677498425,1,0,ST-52823,4.500209087467525,C87,Q
1180,1,3,"NewPassenger, Synthetic_1180",female,36.80499859258596,0,0,ST-64630,63.05113986368664,,S
1181,0,1,"NewPassenger, Synthetic_1181",male,6.349339940194444,1,2,ST-46665,33.91280127917831,,Q
1182,0,2,"NewPassenger, Synthetic_1182",male,38.997630860186675,0,0,ST-13018,0.0,,S
1183,0,2,"NewPassenger, Synthetic_1183",male,38.49468925783006,1,0,ST-87337,67.53247799940277,,S
1184,0,3,"NewPassenger, Synthetic_1184",male,31.32943545610643,1,0,ST-45551,73.39140778289841,,S
1185,0,3,"NewPassenger, Synthetic_1185",female,40.25455605555875,1,0,ST-16882,53.04895105778044,,C
1186,0,1,"NewPassenger, Synthetic_1186",male,47.65568999777309,0,2,ST-68186,44.89648989637988,,C
1187,0,3,"NewPassenger, Synthetic_1187",female,5.054138238148127,0,0,ST-75103,0.0,F2,C
1188,1,2,"NewPassenger, Synthetic_1188",male,31.90939956624568,3,2,ST-16665,176.1613416496972,,S
1189,0,1,"NewPassenger, Synthetic_1189",female,0.0,0,2,ST-39548,50.91779884613973,,S
1190,1,3,"NewPassenger, Synthetic_1190",male,22.382979316248615,1,0,ST-29553,0.0,,S
1191,0,1,"NewPassenger, Synthetic_1191",male,,0,0,ST-14813,118.014516619426,B73,S
1192,1,3,"NewPassenger, Synthetic_1192",male,25.762963407652904,0,0,ST-87492,7.682305587940927,,S
1193,0,3,"NewPassenger, Synthetic_1193",male,14.158408246024125,1,0,ST-40897,9.61078694168635,,S
1194,0,2,"NewPassenger, Synthetic_1194",male,33.10409253271173,0,0,ST-31781,0.0,,S
1195,0,3,"NewPassenger, Synthetic_1195",female,25.31978166038687,0,2,ST-64349,144.36193178776614,,S
1196,0,3,"NewPassenger, Synthetic_1196",female,,0,0,ST-27228,13.856195649387768,,Q
1197,1,1,"NewPassenger, Synthetic_1197",male,30.27327815880708,3,0,ST-39658,2.0961440430471256,,C
1198,0,3,"NewPassenger, Synthetic_1198",female,35.89717951381971,0,0,ST-87873,0.6573835255888056,C86,Q
1199,0,3,"NewPassenger, Synthetic_1199",female,,0,0,ST-95301,13.543382813178123,,S
1200,0,3,"NewPassenger, Synthetic_1200",male,31.620853866471524,1,0,ST-12465,16.786638640770484,,S
1201,0,3,"NewPassenger, Synthetic_1201",female,52.7370376136402,0,0,ST-11849,67.80766273968001,,C
1202,1,3,"NewPassenger, Synthetic_1202",female,13.011906194825062,0,1,ST-57532,86.29946027672298,C111,C
1203,0,3,"NewPassenger, Synthetic_1203",male,46.08937757288635,0,0,ST-61110,0.0,,S
1204,1,2,"NewPassenger, Synthetic_1204",female,28.076300700934723,0,0,ST-64309,100.18776729458138,,S
1205,0,2,"NewPassenger, Synthetic_1205",male,29.40499248440424,0,0,ST-55843,0.0,,Q
1206,1,3,"NewPassenger, Synthetic_1206",male,,0,0,ST-96237,68.66144255722494,T,Q
1207,0,3,"NewPassenger, Synthetic_1207",male,60.241879258640125,0,0,ST-75624,59.08630022234375,,S
1208,1,3,"NewPassenger, Synthetic_1208",male,19.800088087195213,1,0,ST-82223,56.39070933676671,,S
1209,0,3,"NewPassenger, Synthetic_1209",female,44.33794845314888,0,0,ST-59735,53.5249922823906,,C
1210,0,3,"NewPassenger, Synthetic_1210",female,,1,0,ST-97993,84.67544561144504,,S
1211,1,3,"NewPassenger, Synthetic_1211",female,,0,0,ST-43656,0.0,,Q
1212,1,3,"NewPassenger, Synthetic_1212",female,18.99378257099809,1,0,ST-74935,38.570459938788204,,S
1213,1,3,"NewPassenger, Synthetic_1213",male,31.476538987331992,0,1,ST-30472,56.37314731974151,,S
1214,0,3,"NewPassenger, Synthetic_1214",female,19.583465353537356,0,2,ST-93630,83.28339567117254,,S
1215,0,3,"NewPassenger, Synthetic_1215",male,,0,0,ST-46717,142.94740990365648,,C
1216,0,1,"NewPassenger, Synthetic_1216",female,7.083974850829648,0,0,ST-68917,80.18752356244224,A5,C
1217,1,2,"NewPassenger, Synthetic_1217",male,,0,0,ST-13376,79.97835798464459,,C
1218,0,3,"NewPassenger, Synthetic_1218",female,30.404219358414238,0,0,ST-72020,29.65943603362585,,S
1219,0,2,"NewPassenger, Synthetic_1219",female,29.658094323747793,0,0,ST-78890,32.12600251659986,A14,Q
1220,0,3,"NewPassenger, Synthetic_1220",female,39.55503197931286,0,4,ST-56759,60.02598456265332,C92,S
1221,1,2,"NewPassenger, Synthetic_1221",male,,0,0,ST-62658,16.131494955858816,,S
1222,0,2,"NewPassenger, Synthetic_1222",male,26.36819153744509,1,0,ST-92177,66.57893234650071,,S
1223,1,3,"NewPassenger, Synthetic_1223",male,30.70792257692542,0,0,ST-81353,46.764620836371954,,Q
1224,0,2,"NewPassenger, Synthetic_1224",female,,0,0,ST-19415,98.78689497595218,,S
1225,0,2,"NewPassenger, Synthetic_1225",male,56.99619585651379,0,0,ST-18052,0.0,A24,C
1226,1,1,"NewPassenger, Synthetic_1226",male,20.415894053667717,2,0,ST-38320,46.57019901269161,,S
1227,1,2,"NewPassenger, Synthetic_1227",male,,0,0,ST-48061,51.56308758630107,,S
1228,0,3,"NewPassenger, Synthetic_1228",male,0.5231394059999275,1,0,ST-57633,83.47386961377168,A36,S
1229,0,3,"NewPassenger, Synthetic_1229",male,19.465297409154918,0,4,ST-34511,0.0,C47,C
1230,1,3,"NewPassenger, Synthetic_1230",male,31.39160414031262,0,0,ST-37417,0.0,,S
1231,0,3,"NewPassenger, Synthetic_1231",male,,0,0,ST-60433,99.06659688090348,,S
1232,0,3,"NewPassenger, Synthetic_1232",female,,0,0,ST-20118,80.64861096003419,,S
1233,0,1,"NewPassenger, Synthetic_1233",female,44.41393337061374,1,0,ST-37289,20.13697531941704,E8,C
1234,1,3,"NewPassenger, Synthetic_1234",female,9.686753762362216,0,0,ST-23996,45.7150623437996,,C
1235,0,3,"NewPassenger, Synthetic_1235",male,40.74396796655584,1,0,ST-27683,7.171266883896536,,S
1236,0,1,"NewPassenger, Synthetic_1236",female,30.99718842722862,0,0,ST-19996,0.0,,S
1237,0,3,"NewPassenger, Synthetic_1237",female,32.689330951986015,1,1,ST-75214,27.84136226648882,,C
1238,0,3,"NewPassenger, Synthetic_1238",male,53.27353489317541,1,0,ST-69464,77.95144696009976,B39,C
